Time [h]	Intlet Temperature [C]	Outlet Temperature [C]
33795	4.1861	7.1861
33796	4.19894	7.19894
33797	4.21232	7.21232
33798	4.22651	7.22651
33799	4.23961	7.23961
33800	4.2561	7.2561
33801	4.27216	7.27216
33802	4.28793	7.28793
33803	4.30473	7.30473
33804	4.32084	7.32084
33805	4.33754	7.33754
33806	4.35559	7.35559
33807	4.37279	7.37279
33808	4.39064	7.39064
33809	4.40742	7.40742
33810	4.42569	7.42569
33811	4.44386	7.44386
33812	4.46186	7.46186
33813	4.47845	7.47845
33814	4.49915	7.49915
33815	4.51779	7.51779
33816	4.53492	7.53492
33817	4.55382	7.55382
33818	4.56408	7.56408
33819	4.57173	7.57173
33820	4.57799	7.57799
33821	4.58393	7.58393
33822	4.58948	7.58948
33823	4.59491	7.59491
33824	4.5992	7.5992
33825	4.60459	7.60459
33826	4.60658	7.60658
33827	4.6116	7.6116
33828	4.61675	7.61675
33829	4.62014	7.62014
33830	4.62451	7.62451
33831	4.62748	7.62748
33832	4.6314	7.6314
33833	4.63452	7.63452
33834	4.63839	7.63839
33835	4.64176	7.64176
33836	4.6446	7.6446
33837	4.64793	7.64793
33838	4.65086	7.65086
33839	4.65391	7.65391
33840	4.65683	7.65683
33841	4.66028	7.66028
33842	4.64589	7.64589
33843	4.628	7.628
33844	4.60674	7.60674
33845	4.58626	7.58626
33846	4.56243	7.56243
33847	4.53765	7.53765
33848	4.51097	7.51097
33849	4.48529	7.48529
33850	4.45882	7.45882
33851	4.43114	7.43114
33852	4.40294	7.40294
33853	4.37367	7.37367
33854	4.34494	7.34494
33855	4.31584	7.31584
33856	4.28508	7.28508
33857	4.25448	7.25448
33858	4.22378	7.22378
33859	4.19317	7.19317
33860	4.16086	7.16086
33861	4.12926	7.12926
33862	4.096	7.096
33863	4.06295	7.06295
33864	4.03024	7.03024
33865	3.99751	6.99751
33866	3.9772	6.9772
33867	3.96146	6.96146
33868	3.94761	6.94761
33869	3.93478	6.93478
33870	3.92263	6.92263
33871	3.91082	6.91082
33872	3.89968	6.89968
33873	3.88895	6.88895
33874	3.87868	6.87868
33875	3.86803	6.86803
33876	3.85792	6.85792
33877	3.84805	6.84805
33878	3.83775	6.83775
33879	3.82792	6.82792
33880	3.81916	6.81916
33881	3.81156	6.81156
33882	3.80144	6.80144
33883	3.79167	6.79167
33884	3.78291	6.78291
33885	3.77383	6.77383
33886	3.76432	6.76432
33887	3.75642	6.75642
33888	3.74777	6.74777
33889	3.7389	6.7389
33890	3.73763	6.73763
33891	3.73831	6.73831
33892	3.74098	6.74098
33893	3.74425	6.74425
33894	3.74779	6.74779
33895	3.75236	6.75236
33896	3.75567	6.75567
33897	3.76076	6.76076
33898	3.76623	6.76623
33899	3.77089	6.77089
33900	3.77703	6.77703
33901	3.78218	6.78218
33902	3.78761	6.78761
33903	3.79402	6.79402
33904	3.80049	6.80049
33905	3.80737	6.80737
33906	3.8131	6.8131
33907	3.82047	6.82047
33908	3.82659	6.82659
33909	3.834	6.834
33910	3.84036	6.84036
33911	3.84805	6.84805
33912	3.85565	6.85565
33913	3.86295	6.86295
33914	3.8798	6.8798
33915	3.89965	6.89965
33916	3.92075	6.92075
33917	3.9434	6.9434
33918	3.96609	6.96609
33919	3.98929	6.98929
33920	4.0136	7.0136
33921	4.0384	7.0384
33922	4.06289	7.06289
33923	4.08733	7.08733
33924	4.11305	7.11305
33925	4.1383	7.1383
33926	4.1638	7.1638
33927	4.18971	7.18971
33928	4.21458	7.21458
33929	4.24222	7.24222
33930	4.26879	7.26879
33931	4.29517	7.29517
33932	4.32242	7.32242
33933	4.34809	7.34808
33934	4.37591	7.37591
33935	4.40283	7.40283
33936	4.42998	7.42998
33937	4.45772	7.45772
33938	4.45766	7.45766
33939	4.45033	7.45033
33940	4.43986	7.43986
33941	4.42644	7.42644
33942	4.41192	7.41192
33943	4.39563	7.39563
33944	4.37781	7.37781
33945	4.35841	7.35841
33946	4.33943	7.33943
33947	4.3195	7.3195
33948	4.29875	7.29875
33949	4.27681	7.27681
33950	4.25461	7.25461
33951	4.23181	7.23181
33952	4.20827	7.20827
33953	4.18496	7.18496
33954	4.16068	7.16068
33955	4.13636	7.13636
33956	4.11077	7.11077
33957	4.08565	7.08565
33958	4.06018	7.06018
33959	4.03365	7.03365
33960	4.00812	7.00812
33961	3.98097	6.98097
33962	3.94555	6.94555
33963	3.90726	6.90726
33964	3.86625	6.86625
33965	3.82546	6.82546
33966	3.78279	6.78279
33967	3.74018	6.74018
33968	3.69619	6.69619
33969	3.6517	6.6517
33970	3.6072	6.6072
33971	3.56145	6.56145
33972	3.51664	6.51664
33973	3.46816	6.46816
33974	3.42259	6.42259
33975	3.37548	6.37548
33976	3.32716	6.32716
33977	3.2788	6.2788
33978	3.23035	6.23035
33979	3.17917	6.17917
33980	3.13154	6.13154
33981	3.08134	6.08134
33982	3.03023	6.03023
33983	2.98093	5.98093
33984	2.93002	5.93002
33985	2.87739	5.87739
33986	2.84984	5.84984
33987	2.82989	5.82989
33988	2.81423	5.81423
33989	2.80046	5.80046
33990	2.78805	5.78805
33991	2.77659	5.77659
33992	2.76677	5.76677
33993	2.75741	5.75741
33994	2.74857	5.74857
33995	2.73951	5.73951
33996	2.7323	5.7323
33997	2.72497	5.72497
33998	2.71877	5.71877
33999	2.7117	5.7117
34000	2.7054	5.7054
34001	2.69972	5.69972
34002	2.69368	5.69368
34003	2.68849	5.68849
34004	2.68341	5.68341
34005	2.67799	5.67799
34006	2.67338	5.67338
34007	2.66894	5.66894
34008	2.66445	5.66445
34009	2.66035	5.66035
34010	2.65893	5.65893
34011	2.6577	5.6577
34012	2.65768	5.65768
34013	2.65766	5.65766
34014	2.65726	5.65726
34015	2.65915	5.65915
34016	2.65966	5.65966
34017	2.66081	5.66081
34018	2.6617	5.6617
34019	2.66332	5.66332
34020	2.66497	5.66497
34021	2.66705	5.66705
34022	2.66865	5.66865
34023	2.67035	5.67035
34024	2.67276	5.67276
34025	2.67523	5.67523
34026	2.67779	5.67779
34027	2.68044	5.68044
34028	2.683	5.683
34029	2.68563	5.68563
34030	2.68858	5.68858
34031	2.69142	5.69142
34032	2.69465	5.69465
34033	2.69774	5.69774
34034	2.68456	5.68456
34035	2.66486	5.66486
34036	2.64303	5.64303
34037	2.61838	5.61838
34038	2.59411	5.59411
34039	2.56859	5.56859
34040	2.54219	5.54219
34041	2.51451	5.51451
34042	2.48694	5.48694
34043	2.45845	5.45845
34044	2.4309	5.4309
34045	2.40086	5.40086
34046	2.37142	5.37142
34047	2.34016	5.34016
34048	2.31108	5.31108
34049	2.28149	5.28149
34050	2.25127	5.25127
34051	2.21836	5.21836
34052	2.18798	5.18798
34053	2.1565	5.1565
34054	2.12546	5.12546
34055	2.0925	5.0925
34056	2.05953	5.05953
34057	2.02883	5.02883
34058	2.00228	5.00228
34059	1.97776	4.97776
34060	1.9541	4.9541
34061	1.9306	4.9306
34062	1.90837	4.90837
34063	1.88571	4.88571
34064	1.86311	4.86311
34065	1.84092	4.84092
34066	1.81805	4.81805
34067	1.79584	4.79584
34068	1.77368	4.77368
34069	1.75162	4.75162
34070	1.72924	4.72924
34071	1.7071	4.7071
34072	1.68481	4.68481
34073	1.6627	4.6627
34074	1.64061	4.64061
34075	1.61818	4.61818
34076	1.59632	4.59632
34077	1.57385	4.57385
34078	1.55164	4.55164
34079	1.52966	4.52966
34080	1.5076	4.5076
34081	1.48509	4.48509
34082	1.47885	4.47885
34083	1.4819	4.4819
34084	1.48729	4.48729
34085	1.49468	4.49468
34086	1.50256	4.50256
34087	1.5131	4.5131
34088	1.52426	4.52426
34089	1.53526	4.53526
34090	1.54729	4.54729
34091	1.5594	4.5594
34092	1.57266	4.57266
34093	1.58617	4.58617
34094	1.60041	4.60041
34095	1.61414	4.61414
34096	1.62845	4.62845
34097	1.64325	4.64325
34098	1.6591	4.6591
34099	1.67483	4.67483
34100	1.69047	4.69047
34101	1.70645	4.70645
34102	1.723	4.723
34103	1.73988	4.73988
34104	1.75673	4.75673
34105	1.7731	4.7731
34106	1.80402	4.80402
34107	1.84097	4.84097
34108	1.88038	4.88038
34109	1.92094	4.92094
34110	1.96206	4.96206
34111	2.00534	5.00534
34112	2.04953	5.04953
34113	2.09416	5.09416
34114	2.13925	5.13925
34115	2.18466	5.18466
34116	2.2307	5.2307
34117	2.27724	5.27724
34118	2.3236	5.3236
34119	2.37321	5.37321
34120	2.41909	5.41909
34121	2.46661	5.46661
34122	2.51367	5.51367
34123	2.56205	5.56205
34124	2.61043	5.61043
34125	2.65922	5.65922
34126	2.70795	5.70795
34127	2.75689	5.75689
34128	2.80608	5.80608
34129	2.85509	5.85509
34130	2.87617	5.87617
34131	2.88778	5.88778
34132	2.89455	5.89455
34133	2.90015	5.90015
34134	2.90399	5.90399
34135	2.90528	5.90528
34136	2.90618	5.90618
34137	2.90732	5.90732
34138	2.9053	5.9053
34139	2.90364	5.90364
34140	2.90198	5.90198
34141	2.89956	5.89956
34142	2.8957	5.8957
34143	2.89168	5.89168
34144	2.8877	5.8877
34145	2.88305	5.88305
34146	2.87806	5.87806
34147	2.87359	5.87359
34148	2.86801	5.86801
34149	2.86181	5.86181
34150	2.85595	5.85595
34151	2.85018	5.85018
34152	2.84376	5.84376
34153	2.83692	5.83692
34154	2.82635	5.82635
34155	2.81395	5.81395
34156	2.80223	5.80223
34157	2.78983	5.78983
34158	2.7749	5.7749
34159	2.76052	5.76052
34160	2.74562	5.74562
34161	2.73063	5.73063
34162	2.71562	5.71562
34163	2.70054	5.70054
34164	2.68507	5.68507
34165	2.66915	5.66915
34166	2.65375	5.65375
34167	2.63602	5.63602
34168	2.61972	5.61972
34169	2.60342	5.60342
34170	2.58614	5.58614
34171	2.56913	5.56913
34172	2.55215	5.55215
34173	2.53459	5.53459
34174	2.51728	5.51728
34175	2.49919	5.49919
34176	2.48138	5.48138
34177	2.46366	5.46366
34178	2.44299	5.44299
34179	2.4214	5.4214
34180	2.39921	5.39921
34181	2.37663	5.37663
34182	2.35387	5.35387
34183	2.33001	5.33001
34184	2.30704	5.30704
34185	2.2839	5.2839
34186	2.26018	5.26018
34187	2.23619	5.23619
34188	2.21207	5.21207
34189	2.18816	5.18816
34190	2.16333	5.16333
34191	2.13938	5.13938
34192	2.11474	5.11474
34193	2.08983	5.08983
34194	2.06478	5.06478
34195	2.03933	5.03933
34196	2.01428	5.01428
34197	1.98906	4.98906
34198	1.96335	4.96335
34199	1.93788	4.93788
34200	1.91191	4.91191
34201	1.8854	4.8854
34202	1.85801	4.85801
34203	1.82875	4.82875
34204	1.79974	4.79974
34205	1.76985	4.76985
34206	1.73949	4.73949
34207	1.70888	4.70888
34208	1.67813	4.67813
34209	1.64765	4.64765
34210	1.61644	4.61644
34211	1.58574	4.58574
34212	1.55443	4.55443
34213	1.523	4.523
34214	1.49099	4.49099
34215	1.45915	4.45915
34216	1.42685	4.42685
34217	1.39516	4.39516
34218	1.36219	4.36219
34219	1.33036	4.33036
34220	1.29857	4.29857
34221	1.26582	4.26582
34222	1.23303	4.23303
34223	1.20076	4.20076
34224	1.16802	4.16802
34225	1.13479	4.13479
34226	1.11308	4.11308
34227	1.09688	4.09688
34228	1.08234	4.08234
34229	1.07033	4.07033
34230	1.05777	4.05777
34231	1.0461	4.0461
34232	1.03548	4.03548
34233	1.02469	4.02469
34234	1.0144	4.0144
34235	1.00477	4.00477
34236	0.994681	3.99468
34237	0.986317	3.98632
34238	0.977524	3.97752
34239	0.968779	3.96878
34240	0.960314	3.96031
34241	0.952434	3.95243
34242	0.944045	3.94404
34243	0.936574	3.93657
34244	0.928686	3.92869
34245	0.920457	3.92046
34246	0.912459	3.91246
34247	0.905359	3.90536
34248	0.896716	3.89672
34249	0.889489	3.88949
34250	0.904491	3.90449
34251	0.928975	3.92898
34252	0.957778	3.95778
34253	0.991261	3.99126
34254	1.02356	4.02356
34255	1.05936	4.05936
34256	1.09447	4.09447
34257	1.13266	4.13266
34258	1.17022	4.17022
34259	1.2091	4.2091
34260	1.24902	4.24902
34261	1.28958	4.28958
34262	1.33054	4.33054
34263	1.37184	4.37184
34264	1.41349	4.41349
34265	1.4559	4.4559
34266	1.49824	4.49824
34267	1.54117	4.54117
34268	1.58503	4.58503
34269	1.62929	4.62929
34270	1.67324	4.67324
34271	1.71812	4.71812
34272	1.7625	4.7625
34273	1.80777	4.80777
34274	1.84615	4.84615
34275	1.88395	4.88395
34276	1.91956	4.91956
34277	1.95554	4.95554
34278	1.99141	4.99141
34279	2.02725	5.02725
34280	2.06275	5.06275
34281	2.0994	5.0994
34282	2.13349	5.13349
34283	2.16845	5.16845
34284	2.20423	5.20423
34285	2.23939	5.23939
34286	2.27455	5.27455
34287	2.31015	5.31015
34288	2.3463	5.3463
34289	2.38105	5.38105
34290	2.41626	5.41626
34291	2.45177	5.45177
34292	2.48708	5.48708
34293	2.52299	5.52299
34294	2.55829	5.55829
34295	2.59379	5.59379
34296	2.62944	5.62944
34297	2.66513	5.66513
34298	2.68563	5.68563
34299	2.70057	5.70057
34300	2.71404	5.71404
34301	2.72626	5.72626
34302	2.73597	5.73597
34303	2.74689	5.74689
34304	2.75635	5.75635
34305	2.76582	5.76582
34306	2.7741	5.7741
34307	2.78162	5.78162
34308	2.7903	5.7903
34309	2.79764	5.79764
34310	2.80467	5.80467
34311	2.81182	5.81182
34312	2.81829	5.81829
34313	2.82477	5.82477
34314	2.83167	5.83167
34315	2.83763	5.83763
34316	2.84386	5.84386
34317	2.84907	5.84907
34318	2.85495	5.85495
34319	2.85946	5.85946
34320	2.86577	5.86577
34321	2.87116	5.87116
34322	2.87462	5.87462
34323	2.87746	5.87746
34324	2.8789	5.8789
34325	2.88205	5.88205
34326	2.88349	5.88349
34327	2.88534	5.88534
34328	2.88737	5.88737
34329	2.88831	5.88831
34330	2.88967	5.88967
34331	2.8903	5.8903
34332	2.89186	5.89186
34333	2.89281	5.89281
34334	2.89337	5.89337
34335	2.89429	5.89429
34336	2.89489	5.89489
34337	2.89566	5.89566
34338	2.89587	5.89587
34339	2.8957	5.8957
34340	2.89624	5.89624
34341	2.89707	5.89707
34342	2.89705	5.89705
34343	2.89712	5.89712
34344	2.89702	5.89702
34345	2.89711	5.89711
34346	2.90096	5.90096
34347	2.90661	5.90661
34348	2.91264	5.91264
34349	2.91991	5.91991
34350	2.92585	5.92585
34351	2.93297	5.93297
34352	2.9398	5.9398
34353	2.94617	5.94617
34354	2.95412	5.95412
34355	2.96157	5.96157
34356	2.96959	5.96959
34357	2.97702	5.97702
34358	2.98457	5.98457
34359	2.99169	5.99169
34360	2.99961	5.99961
34361	3.00741	6.00741
34362	3.01551	6.01551
34363	3.0231	6.0231
34364	3.03078	6.03078
34365	3.03931	6.03931
34366	3.04631	6.04631
34367	3.05458	6.05458
34368	3.06259	6.06259
34369	3.0709	6.0709
34370	3.07583	6.07583
34371	3.08125	6.08125
34372	3.08632	6.08632
34373	3.09075	6.09075
34374	3.09469	6.09469
34375	3.09871	6.09871
34376	3.10283	6.10283
34377	3.10731	6.10731
34378	3.11104	6.11104
34379	3.1149	6.1149
34380	3.11881	6.11881
34381	3.12272	6.12272
34382	3.12678	6.12678
34383	3.12973	6.12973
34384	3.13419	6.13419
34385	3.1375	6.1375
34386	3.14123	6.14123
34387	3.14438	6.14438
34388	3.1479	6.1479
34389	3.15176	6.15176
34390	3.15504	6.15504
34391	3.15858	6.15858
34392	3.16223	6.16223
34393	3.16599	6.16599
34394	3.17505	6.17505
34395	3.18593	6.18593
34396	3.19816	6.19816
34397	3.21036	6.21036
34398	3.22286	6.22286
34399	3.23537	6.23537
34400	3.24879	6.24879
34401	3.2625	6.2625
34402	3.27595	6.27595
34403	3.28928	6.28928
34404	3.30345	6.30345
34405	3.31755	6.31755
34406	3.33172	6.33172
34407	3.34591	6.34591
34408	3.35993	6.35993
34409	3.37442	6.37442
34410	3.38897	6.38897
34411	3.40326	6.40326
34412	3.41809	6.41809
34413	3.43282	6.43282
34414	3.44779	6.44779
34415	3.46039	6.46039
34416	3.47703	6.47703
34417	3.49177	6.49177
34418	3.50635	6.50635
34419	3.51943	6.51943
34420	3.53434	6.53434
34421	3.54853	6.54853
34422	3.56299	6.56299
34423	3.57656	6.57656
34424	3.5903	6.5903
34425	3.60295	6.60295
34426	3.6185	6.6185
34427	3.63355	6.63355
34428	3.64757	6.64757
34429	3.6617	6.6617
34430	3.67602	6.67602
34431	3.68936	6.68936
34432	3.70455	6.70455
34433	3.71919	6.71919
34434	3.73258	6.73258
34435	3.7476	6.7476
34436	3.76173	6.76173
34437	3.77595	6.77595
34438	3.7884	6.7884
34439	3.80432	6.80432
34440	3.81873	6.81873
34441	3.83328	6.83328
34442	3.82521	6.82521
34443	3.81114	6.81114
34444	3.79265	6.79265
34445	3.77351	6.77351
34446	3.75206	6.75206
34447	3.72997	6.72997
34448	3.70649	6.70649
34449	3.68175	6.68175
34450	3.65574	6.65574
34451	3.63083	6.63083
34452	3.60379	6.60379
34453	3.57698	6.57698
34454	3.54859	6.54859
34455	3.52027	6.52027
34456	3.49019	6.49019
34457	3.46039	6.46039
34458	3.43136	6.43136
34459	3.40099	6.40099
34460	3.37094	6.37094
34461	3.33837	6.33837
34462	3.307	6.307
34463	3.27586	6.27586
34464	3.2422	6.2422
34465	3.20966	6.20966
34466	3.16843	6.16843
34467	3.12133	6.12133
34468	3.07255	6.07255
34469	3.02231	6.02231
34470	2.97179	5.97179
34471	2.91924	5.91924
34472	2.86672	5.86672
34473	2.81213	5.81213
34474	2.75752	5.75752
34475	2.70248	5.70248
34476	2.64623	5.64623
34477	2.59002	5.59002
34478	2.53342	5.53342
34479	2.47616	5.47616
34480	2.4184	5.4184
34481	2.35965	5.35965
34482	2.30121	5.30121
34483	2.24197	5.24197
34484	2.18486	5.18486
34485	2.12305	5.12305
34486	2.06236	5.06236
34487	2.00149	5.00149
34488	1.94093	4.94093
34489	1.8793	4.8793
34490	1.85146	4.85146
34491	1.84045	4.84045
34492	1.83459	4.83459
34493	1.83305	4.83305
34494	1.83453	4.83453
34495	1.83711	4.83711
34496	1.84132	4.84132
34497	1.84644	4.84644
34498	1.85285	4.85285
34499	1.86055	4.86055
34500	1.86954	4.86954
34501	1.87917	4.87917
34502	1.88919	4.88919
34503	1.8996	4.8996
34504	1.91082	4.91082
34505	1.92249	4.92249
34506	1.93498	4.93498
34507	1.94749	4.94749
34508	1.96025	4.96025
34509	1.97299	4.97299
34510	1.98783	4.98783
34511	1.99978	4.99978
34512	2.0159	5.0159
34513	2.03182	5.03182
34514	2.03226	5.03226
34515	2.02765	5.02765
34516	2.01996	5.01996
34517	2.01144	5.01144
34518	2.00151	5.00151
34519	1.99166	4.99166
34520	1.98112	4.98112
34521	1.96975	4.96975
34522	1.9585	4.9585
34523	1.94754	4.94754
34524	1.93532	4.93532
34525	1.92302	4.92302
34526	1.91079	4.91079
34527	1.89866	4.89866
34528	1.88635	4.88635
34529	1.87289	4.87289
34530	1.86	4.86
34531	1.84697	4.84697
34532	1.83372	4.83372
34533	1.82096	4.82096
34534	1.80832	4.80832
34535	1.79527	4.79527
34536	1.78124	4.78124
34537	1.76813	4.76813
34538	1.75732	4.75732
34539	1.74565	4.74565
34540	1.73448	4.73448
34541	1.72411	4.72411
34542	1.71377	4.71377
34543	1.70398	4.70398
34544	1.69312	4.69312
34545	1.68305	4.68305
34546	1.67321	4.67321
34547	1.66255	4.66255
34548	1.65235	4.65235
34549	1.64226	4.64226
34550	1.63176	4.63176
34551	1.62219	4.62219
34552	1.61175	4.61175
34553	1.60262	4.60262
34554	1.59184	4.59184
34555	1.58149	4.58149
34556	1.57145	4.57145
34557	1.56129	4.56129
34558	1.55082	4.55082
34559	1.54108	4.54108
34560	1.53093	4.53093
34561	1.52053	4.52053
34562	1.50647	4.50647
34563	1.4908	4.4908
34564	1.47551	4.47551
34565	1.45855	4.45855
34566	1.44229	4.44229
34567	1.42534	4.42534
34568	1.40836	4.40836
34569	1.39026	4.39026
34570	1.37253	4.37253
34571	1.35508	4.35508
34572	1.33745	4.33745
34573	1.31899	4.31899
34574	1.30041	4.30041
34575	1.28284	4.28284
34576	1.26497	4.26497
34577	1.24648	4.24648
34578	1.22825	4.22825
34579	1.20996	4.20996
34580	1.19131	4.19131
34581	1.17303	4.17303
34582	1.1542	4.1542
34583	1.1355	4.1355
34584	1.11754	4.11754
34585	1.09851	4.09851
34586	1.07933	4.07933
34587	1.05972	4.05972
34588	1.04138	4.04138
34589	1.02218	4.02218
34590	1.00378	4.00378
34591	0.984494	3.98449
34592	0.966023	3.96602
34593	0.946667	3.94667
34594	0.92765	3.92765
34595	0.908636	3.90864
34596	0.88948	3.88948
34597	0.87049	3.87049
34598	0.851537	3.85154
34599	0.833903	3.8339
34600	0.813452	3.81345
34601	0.794359	3.79436
34602	0.774169	3.77417
34603	0.754956	3.75496
34604	0.735534	3.73553
34605	0.716537	3.71654
34606	0.696461	3.69646
34607	0.677181	3.67718
34608	0.657414	3.65741
34609	0.637617	3.63762
34610	0.626335	3.62633
34611	0.619618	3.61962
34612	0.613988	3.61399
34613	0.610185	3.61018
34614	0.607069	3.60707
34615	0.603012	3.60301
34616	0.600584	3.60058
34617	0.597143	3.59714
34618	0.595441	3.59544
34619	0.594006	3.59401
34620	0.592839	3.59284
34621	0.591197	3.5912
34622	0.589714	3.58971
34623	0.58899	3.58899
34624	0.588554	3.58855
34625	0.58775	3.58775
34626	0.586974	3.58697
34627	0.587256	3.58726
34628	0.586576	3.58658
34629	0.586727	3.58673
34630	0.586557	3.58656
34631	0.587518	3.58752
34632	0.587531	3.58753
34633	0.588004	3.588
34634	0.589549	3.58955
34635	0.592087	3.59209
34636	0.595081	3.59508
34637	0.598274	3.59827
34638	0.601805	3.6018
34639	0.604892	3.60489
34640	0.60842	3.60842
34641	0.612413	3.61241
34642	0.616221	3.61622
34643	0.620041	3.62004
34644	0.623997	3.624
34645	0.62837	3.62837
34646	0.633218	3.63322
34647	0.637837	3.63784
34648	0.64189	3.64189
34649	0.646478	3.64648
34650	0.650742	3.65074
34651	0.65539	3.65539
34652	0.66048	3.66048
34653	0.664939	3.66494
34654	0.670005	3.67
34655	0.675572	3.67557
34656	0.681615	3.68161
34657	0.685977	3.68598
34658	0.67532	3.67532
34659	0.656975	3.65698
34660	0.635843	3.63584
34661	0.613066	3.61307
34662	0.588647	3.58865
34663	0.563697	3.5637
34664	0.537379	3.53738
34665	0.511305	3.5113
34666	0.48383	3.48383
34667	0.454909	3.45491
34668	0.427304	3.4273
34669	0.398465	3.39846
34670	0.369457	3.36946
34671	0.33971	3.33971
34672	0.309941	3.30994
34673	0.279627	3.27963
34674	0.249004	3.249
34675	0.218151	3.21815
34676	0.187168	3.18717
34677	0.156169	3.15617
34678	0.125153	3.12515
34679	0.0942845	3.09428
34680	0.0619052	3.06191
34681	0.0296265	3.02963
34682	0.022924	3.02292
34683	0.0302923	3.03029
34684	0.0445616	3.04456
34685	0.0605952	3.0606
34686	0.0793023	3.0793
34687	0.100146	3.10015
34688	0.121663	3.12166
34689	0.144713	3.14471
34690	0.169346	3.16935
34691	0.194397	3.1944
34692	0.219598	3.2196
34693	0.246446	3.24645
34694	0.272544	3.27254
34695	0.30239	3.30239
34696	0.329651	3.32965
34697	0.357858	3.35786
34698	0.386919	3.38692
34699	0.415948	3.41595
34700	0.445625	3.44562
34701	0.47457	3.47457
34702	0.50521	3.50521
34703	0.536631	3.53663
34704	0.567475	3.56748
34705	0.59798	3.59798
34706	0.629345	3.62934
34707	0.660076	3.66008
34708	0.690558	3.69056
34709	0.721456	3.72146
34710	0.752522	3.75252
34711	0.783744	3.78374
34712	0.814424	3.81442
34713	0.846486	3.84649
34714	0.878145	3.87815
34715	0.909748	3.90975
34716	0.943153	3.94315
34717	0.974796	3.9748
34718	1.00614	4.00614
34719	1.03842	4.03842
34720	1.07136	4.07136
34721	1.1042	4.1042
34722	1.1368	4.1368
34723	1.17014	4.17014
34724	1.20308	4.20308
34725	1.23614	4.23614
34726	1.26872	4.26872
34727	1.30218	4.30218
34728	1.33525	4.33525
34729	1.36887	4.36887
34730	1.37857	4.37857
34731	1.37814	4.37814
34732	1.37384	4.37384
34733	1.36689	4.36689
34734	1.35765	4.35765
34735	1.34752	4.34752
34736	1.33613	4.33613
34737	1.32695	4.32695
34738	1.31257	4.31257
34739	1.29762	4.29762
34740	1.28334	4.28334
34741	1.26822	4.26822
34742	1.25339	4.25339
34743	1.23756	4.23756
34744	1.22101	4.22101
34745	1.20424	4.20424
34746	1.18823	4.18823
34747	1.17013	4.17013
34748	1.15274	4.15274
34749	1.1347	4.1347
34750	1.11598	4.11598
34751	1.09743	4.09743
34752	1.07832	4.07832
34753	1.05944	4.05944
34754	1.03715	4.03715
34755	1.01428	4.01428
34756	0.989497	3.9895
34757	0.964615	3.96461
34758	0.93984	3.93984
34759	0.914221	3.91422
34760	0.88879	3.88879
34761	0.862161	3.86216
34762	0.836097	3.8361
34763	0.8095	3.8095
34764	0.782738	3.78274
34765	0.755586	3.75559
34766	0.72813	3.72813
34767	0.700515	3.70051
34768	0.672966	3.67297
34769	0.644758	3.64476
34770	0.616889	3.61689
34771	0.58742	3.58742
34772	0.55939	3.55939
34773	0.530748	3.53075
34774	0.503025	3.50302
34775	0.473456	3.47346
34776	0.444203	3.4442
34777	0.415036	3.41504
34778	0.41732	3.41732
