time [d]	Qevap [W]	mdot [kg/s]
2652	-754.559	0.060172169
2653	-835.07749	0.066593102
2654	-1668.21447	0.133031457
2655	-1491.11079	0.118908357
2656	-1779.55973	0.141910664
2657	-1752.01247	0.139713913
2658	-1101.30813	0.087823615
2659	-1095.55446	0.087364789
2660	-1045.68568	0.083388013
2661	-850.04998	0.067787079
2662	-807.1999	0.064370008
2663	-770.32176	0.061429168
2664	-456.78204	0.036426
2665	-300.07419	0.023929361
2666	-384.65063	0.030673894
2667	-633.32256	0.050504191
2668	-538.9345	0.042977233
2669	-184.99247	0.014752191
2670	-73.24915	0.005841241
2671	-232.48147	0.018539192
2672	-426.03795	0.033974318
2673	-255.80269	0.020398938
2674	-86.34886	0.006885874
2675	-40.43481	0.003224467
2676	-44.13578	0.003519599
2677	-29.21061	0.002329395
2678	-36.29431	0.002894284
2679	-249.19674	0.019872148
2680	-538.08807	0.042909734
2681	-650.89895	0.051905818
2682	-128.35251	0.010235447
2683	-104.15535	0.00830585
2684	-142.46973	0.011361223
2685	-146.89038	0.011713746
2686	-74.98608	0.005979752
2687	-179.24764	0.014294071
2688	-468.35425	0.037348823
2689	-412.139	0.032865949
2690	-333.55504	0.026599286
2691	-285.01915	0.0227288
2692	-218.84785	0.017451981
2693	-205.12583	0.016357722
2694	-229.671	0.018315072
2695	-369.01761	0.029427242
2696	-486.5913	0.038803135
2697	-174.68256	0.013930029
2698	-96.70895	0.007712038
2699	-68.77832	0.005484714
2700	-67.98207	0.005421217
2701	-40.83586	0.003256448
2702	-33.43067	0.002665923
2703	-15.4414	0.001231372
2704	-37.10226	0.002958713
2705	-113.3418	0.009038422
2706	-196.89488	0.015701347
2707	-150.38218	0.0119922
2708	-154.82935	0.012346838
2709	-133.87023	0.010675457
2710	-100.50144	0.008014469
2711	-83.70947	0.006675396
2712	-149.1022	0.011890128
2713	-190.99678	0.015231003
2714	-172.90715	0.013788449
2715	-35.54525	0.00283455
2716	-12.23573	0.000975736
2717	-17.02207	0.001357422
2718	-14.88695	0.001187157
2719	-10.15664	0.000809939
2720	-3.96656	0.000316312
2721	-5.64746	0.000450355
2722	-19.34296	0.001542501
2723	-31.88536	0.002542692
2724	-21.40138	0.001706649
2725	-3.24987	0.00025916
2726	-3.26456	0.000260332
2727	-4.25256	0.000339119
2728	-1.3	0.000103668
2729	-2.81931	0.000224826
2730	-5.24056	0.000417907
2731	-4.61526	0.000368043
2732	-1.3	0.000103668
2733	-11.40698	0.000909648
2734	-17.12828	0.001365892
2735	-11.21822	0.000894595
2736	-16.41458	0.001308978
2737	-13.81341	0.001101547
2738	-6.53809	0.000521379
2739	-4.25555	0.000339359
2740	-15.52681	0.001238182
2741	-25.65108	0.002045541
2742	-23.40091	0.001866102
2743	-33.7935	0.002694857
2744	-25.95476	0.002069757
2745	-9.09792	0.000725512
2746	-2.6689	0.000212831
2747	-1.3	0.000103668
2748	-1.3	0.000103668
2749	-1.3	0.000103668
2750	-8.89447	0.000709288
2751	-9.04189	0.000721044
2752	-9.43995	0.000752787
2753	-3.25871	0.000259865
2754	-1.3	0.000103668
2755	-1.3	0.000103668
2756	-1.3	0.000103668
2757	-1.3	0.000103668
2758	-4.73616	0.000377684
2759	-7.23112	0.000576645
2760	-3.57136	0.000284798
2761	-4.22903	0.000337243
2762	-5.99547	0.000478108
2763	-1.3	0.000103668
2764	-1.3	0.000103668
2765	-1.3	0.000103668
2766	-1.99056	0.000158737
2767	-3.20853	0.000255863
2768	-6.99816	0.000558067
2769	-5.81555	0.000463759
2770	-7.11906	0.000567709
2771	-11.30974	0.000901893
2772	-10.64323	0.000848743
2773	-8.14528	0.000649544
2774	-2.73078	0.000217766
2775	-1.3	0.000103668
2776	-1.3	0.000103668
2777	-1.3	0.000103668
2778	-1.3	0.000103668
2779	-1.3	0.000103668
2780	-1.3	0.000103668
2781	-1.3	0.000103668
2782	-1.3	0.000103668
2783	-1.40075	0.000111703
2784	-1.3	0.000103668
2785	-1.3	0.000103668
2786	-5.47638	0.000436713
2787	-3.51819	0.000280557
2788	-18.78851	0.001498286
2789	-8.04505	0.000641551
2790	-5.75653	0.000459053
2791	-3.69226	0.000294438
2792	-9.44593	0.000753264
2793	-15.7599	0.00125677
2794	-13.37401	0.001066508
2795	-16.57968	0.001322143
2796	-29.80627	0.002376895
2797	-43.77607	0.003490915
2798	-57.56894	0.004590825
2799	-56.74318	0.004524975
2800	-36.03184	0.002873352
2801	-27.33497	0.002179822
2802	-26.42081	0.002106923
2803	-32.29525	0.002575379
2804	-25.79265	0.00205683
2805	-21.26579	0.001695837
2806	-16.36739	0.001305214
2807	-24.0851	0.001920662
2808	-29.11324	0.00232163
2809	-35.25613	0.002811493
2810	-49.46487	0.003944567
2811	-42.90312	0.003421301
2812	-55.24506	0.004405508
2813	-111.71394	0.008908608
2814	-75.52285	0.006022556
2815	-125.00241	0.009968295
2816	-115.60081	0.009218565
2817	-129.44672	0.010322705
2818	-258.0292	0.020576491
2819	-434.32493	0.034635162
2820	-1149.98559	0.09170539
2821	-740.68943	0.059066142
2822	-829.73085	0.066166734
2823	-817.82545	0.065217341
2824	-507.83356	0.040497094
2825	-326.68662	0.026051565
2826	-356.04166	0.028392477
2827	-261.62708	0.020863404
2828	-300.97067	0.024000851
2829	-147.63944	0.01177348
2830	-135.43036	0.01079987
2831	-188.35739	0.015020525
2832	-815.7227	0.065049657
2833	-1499.54818	0.119581194
2834	-1403.03085	0.111884438
2835	-1005.01492	0.080144731
2836	-766.16358	0.061097574
2837	-1105.89687	0.088189543
2838	-1129.17389	0.090045765
2839	-1004.84683	0.080131327
2840	-903.15095	0.072021607
2841	-887.7804	0.070795885
2842	-719.69495	0.057391942
2843	-759.34534	0.060553854
2844	-518.76864	0.04136911
2845	-862.6956	0.068795502
2846	-1119.96105	0.089311088
2847	-1404.93301	0.112036126
2848	-1262.79946	0.100701712
2849	-995.32719	0.079372184
2850	-757.30447	0.060391106
2851	-703.29818	0.056084384
2852	-834.90355	0.066579231
2853	-1411.96354	0.112596774
2854	-1745.22959	0.139173013
2855	-1126.49316	0.08983199
2856	-1182.623	0.094308054
2857	-1908.33409	0.152179752
2858	-1900.54553	0.151558655
2859	-1525.55312	0.121654954
2860	-1395.56079	0.111288739
2861	-1275.68103	0.101728949
2862	-1357.86573	0.108282754
2863	-1186.20606	0.094593785
2864	-1711.61016	0.136492039
2865	-1677.21216	0.133748976
2866	-1367.24679	0.109030844
2867	-1461.61717	0.116556393
2868	-1522.05846	0.121376273
2869	-1209.48308	0.096450007
2870	-1184.55753	0.094462323
2871	-1705.08975	0.13597207
2872	-1791.75711	0.142883342
2873	-1644.42733	0.131134556
2874	-1197.48044	0.095492859
2875	-1641.96487	0.130938188
2876	-2360.5569	0.188242178
2877	-2337.37413	0.186393471
2878	-2242.57033	0.17883336
2879	-2676.00749	0.213397726
2880	-2925.79404	0.233316909
2881	-2615.26538	0.208553859
2882	-1862.08672	0.148491764
2883	-2010.04466	0.160290642
2884	-2277.27201	0.181600639
2885	-2624.05364	0.209254677
2886	-3041.78706	0.242566752
2887	-3073.65175	0.245107795
2888	-2375.54694	0.189437555
2889	-1872.16367	0.149295349
2890	-1847.86914	0.147357986
2891	-1879.00544	0.149840945
2892	-1773.75601	0.141447848
2893	-1741.03605	0.1388386
2894	-1527.51417	0.121811338
2895	-1333.66571	0.106352927
2896	-1863.77061	0.148626045
2897	-2719.65967	0.216878762
2898	-2412.95015	0.192420267
2899	-2580.40146	0.205773641
2900	-2687.07543	0.214280338
2901	-2916.92921	0.232609985
2902	-3143.35619	0.250666363
2903	-3081.57603	0.245739715
2904	-2974.43614	0.237195864
2905	-3404.31078	0.271476139
2906	-2904.91175	0.231651655
2907	-2429.70078	0.193756043
2908	-2740.40351	0.218532976
2909	-3141.27411	0.250500328
2910	-2424.11533	0.193310632
2911	-1528.01558	0.121851322
2912	-2677.90666	0.213549175
2913	-2537.24471	0.202332114
2914	-2760.40115	0.220127683
2915	-3150.10956	0.251204909
2916	-2034.12092	0.162210599
2917	-2534.75872	0.20213387
2918	-2740.31498	0.218525915
2919	-2850.23882	0.227291773
2920	-3032.52404	0.241828074
2921	-2460.14418	0.196183746
2922	-2036.96376	0.162437301
2923	-2296.97182	0.183171596
2924	-1977.42194	0.15768915
2925	-1536.21403	0.122505106
2926	-1730.66998	0.13801196
2927	-2327.86931	0.185635511
2928	-2328.53881	0.185688901
2929	-2548.637	0.20324059
2930	-2770.33653	0.220919979
2931	-3034.18141	0.241960241
2932	-2920.70103	0.232910768
2933	-3256.99283	0.259728296
2934	-2961.96745	0.236201551
2935	-2760.46303	0.220132618
2936	-2094.44716	0.167021305
2937	-2216.89273	0.176785704
2938	-2242.62636	0.178837828
2939	-2443.44945	0.194852428
2940	-2273.9366	0.181334657
2941	-2581.02663	0.205823496
2942	-3001.49382	0.239353574
2943	-3529.06255	0.281424446
2944	-3532.61025	0.281707357
2945	-3711.13548	0.295943818
2946	-3258.97754	0.259886566
2947	-3290.04598	0.262364114
2948	-2377.79126	0.189616528
2949	-1763.42543	0.140624038
2950	-1632.3892	0.130174577
2951	-2151.26405	0.171552157
2952	-2168.21228	0.172903691
2953	-1970.86032	0.157165895
2954	-2199.55216	0.175402884
2955	-2418.76271	0.192883789
2956	-2438.47734	0.194455928
2957	-2462.43855	0.196366711
2958	-2902.50233	0.231459515
2959	-2989.05178	0.238361386
2960	-2400.00956	0.191388322
2961	-2046.50108	0.163197853
2962	-1798.2185	0.143398605
2963	-1818.81778	0.14504129
2964	-1723.57159	0.137445901
2965	-1443.38896	0.115102788
2966	-1268.3879	0.101147361
2967	-2027.6035	0.16169087
2968	-2203.84606	0.1757453
2969	-1936.37093	0.154415544
2970	-1993.66544	0.158984485
2971	-2005.72125	0.159945873
2972	-2111.40722	0.168373781
2973	-2297.80642	0.183238151
2974	-2789.35813	0.222436852
2975	-3018.52187	0.240711472
2976	-2016.75084	0.160825426
2977	-1967.87578	0.156927893
2978	-2072.12265	0.165241041
2979	-1759.15519	0.140283508
2980	-1854.30115	0.147870905
2981	-1890.74275	0.150776934
2982	-2197.54977	0.175243203
2983	-2698.8039	0.215215621
2984	-2161.80406	0.172392669
2985	-1967.65166	0.156910021
2986	-1979.59541	0.157862472
2987	-1651.40482	0.131690975
2988	-1911.44824	0.152428089
2989	-1077.78632	0.085947872
2990	-1007.07048	0.080308651
2991	-769.52551	0.061365671
2992	-695.17045	0.055436241
2993	-648.56623	0.051719795
2994	-598.32877	0.047713618
2995	-853.72456	0.068080108
2996	-782.9172	0.062433588
2997	-796.87816	0.063546903
2998	-950.01179	0.075758515
2999	-821.96595	0.065547524
3000	-732.72394	0.058430936
3001	-781.23032	0.062299068
3002	-960.15959	0.076567751
3003	-1519.69922	0.121188136
3004	-1369.85966	0.109239207
3005	-1759.66232	0.140323949
3006	-2024.32698	0.161429584
3007	-1666.98766	0.132933626
3008	-1234.22585	0.098423114
3009	-612.96209	0.04888055
3010	-563.12568	0.044906354
3011	-458.89363	0.036594389
3012	-658.8556	0.052540319
3013	-1552.66098	0.123816666
3014	-2031.30746	0.161986241
3015	-1512.06107	0.120579033
3016	-1192.82969	0.095121985
3017	-754.559	0.060172169
3018	-835.07749	0.066593102
3019	-1668.21447	0.133031457
3020	-1491.11079	0.118908357
3021	-1779.55973	0.141910664
3022	-1752.01247	0.139713913
3023	-1101.30813	0.087823615
3024	-1095.55446	0.087364789
3025	-1045.68568	0.083388013
3026	-850.04998	0.067787079
3027	-807.1999	0.064370008
3028	-770.32176	0.061429168
3029	-456.78204	0.036426
3030	-300.07419	0.023929361
3031	-384.65063	0.030673894
3032	-633.32256	0.050504191
3033	-538.9345	0.042977233
3034	-184.99247	0.014752191
3035	-73.24915	0.005841241
3036	-232.48147	0.018539192
3037	-426.03795	0.033974318
3038	-255.80269	0.020398938
3039	-86.34886	0.006885874
3040	-40.43481	0.003224467
3041	-44.13578	0.003519599
3042	-29.21061	0.002329395
3043	-36.29431	0.002894284
3044	-249.19674	0.019872148
3045	-538.08807	0.042909734
3046	-650.89895	0.051905818
3047	-128.35251	0.010235447
3048	-104.15535	0.00830585
3049	-142.46973	0.011361223
3050	-146.89038	0.011713746
3051	-74.98608	0.005979752
3052	-179.24764	0.014294071
3053	-468.35425	0.037348823
3054	-412.139	0.032865949
3055	-333.55504	0.026599286
3056	-285.01915	0.0227288
3057	-218.84785	0.017451981
3058	-205.12583	0.016357722
3059	-229.671	0.018315072
3060	-369.01761	0.029427242
3061	-486.5913	0.038803135
3062	-174.68256	0.013930029
3063	-96.70895	0.007712038
3064	-68.77832	0.005484714
3065	-67.98207	0.005421217
3066	-40.83586	0.003256448
3067	-33.43067	0.002665923
3068	-15.4414	0.001231372
3069	-37.10226	0.002958713
3070	-113.3418	0.009038422
3071	-196.89488	0.015701347
3072	-150.38218	0.0119922
3073	-154.82935	0.012346838
3074	-133.87023	0.010675457
3075	-100.50144	0.008014469
3076	-83.70947	0.006675396
3077	-149.1022	0.011890128
3078	-190.99678	0.015231003
3079	-172.90715	0.013788449
3080	-35.54525	0.00283455
3081	-12.23573	0.000975736
3082	-17.02207	0.001357422
3083	-14.88695	0.001187157
3084	-10.15664	0.000809939
3085	-3.96656	0.000316312
3086	-5.64746	0.000450355
3087	-19.34296	0.001542501
3088	-31.88536	0.002542692
3089	-21.40138	0.001706649
3090	-3.24987	0.00025916
3091	-3.26456	0.000260332
3092	-4.25256	0.000339119
3093	-1.3	0.000103668
3094	-2.81931	0.000224826
3095	-5.24056	0.000417907
3096	-4.61526	0.000368043
3097	-1.3	0.000103668
3098	-11.40698	0.000909648
3099	-17.12828	0.001365892
3100	-11.21822	0.000894595
3101	-16.41458	0.001308978
3102	-13.81341	0.001101547
3103	-6.53809	0.000521379
3104	-4.25555	0.000339359
3105	-15.52681	0.001238182
3106	-25.65108	0.002045541
3107	-23.40091	0.001866102
3108	-33.7935	0.002694857
3109	-25.95476	0.002069757
3110	-9.09792	0.000725512
3111	-2.6689	0.000212831
3112	-1.3	0.000103668
3113	-1.3	0.000103668
3114	-1.3	0.000103668
3115	-8.89447	0.000709288
3116	-9.04189	0.000721044
3117	-9.43995	0.000752787
3118	-3.25871	0.000259865
3119	-1.3	0.000103668
3120	-1.3	0.000103668
3121	-1.3	0.000103668
3122	-1.3	0.000103668
3123	-4.73616	0.000377684
3124	-7.23112	0.000576645
3125	-3.57136	0.000284798
3126	-4.22903	0.000337243
3127	-5.99547	0.000478108
3128	-1.3	0.000103668
3129	-1.3	0.000103668
3130	-1.3	0.000103668
3131	-1.99056	0.000158737
3132	-3.20853	0.000255863
3133	-6.99816	0.000558067
3134	-5.81555	0.000463759
3135	-7.11906	0.000567709
3136	-11.30974	0.000901893
3137	-10.64323	0.000848743
3138	-8.14528	0.000649544
3139	-2.73078	0.000217766
3140	-1.3	0.000103668
3141	-1.3	0.000103668
3142	-1.3	0.000103668
3143	-1.3	0.000103668
3144	-1.3	0.000103668
3145	-1.3	0.000103668
3146	-1.3	0.000103668
3147	-1.3	0.000103668
3148	-1.40075	0.000111703
3149	-1.3	0.000103668
3150	-1.3	0.000103668
3151	-5.47638	0.000436713
3152	-3.51819	0.000280557
3153	-18.78851	0.001498286
3154	-8.04505	0.000641551
3155	-5.75653	0.000459053
3156	-3.69226	0.000294438
3157	-9.44593	0.000753264
3158	-15.7599	0.00125677
3159	-13.37401	0.001066508
3160	-16.57968	0.001322143
3161	-29.80627	0.002376895
3162	-43.77607	0.003490915
3163	-57.56894	0.004590825
3164	-56.74318	0.004524975
3165	-36.03184	0.002873352
3166	-27.33497	0.002179822
3167	-26.42081	0.002106923
3168	-32.29525	0.002575379
3169	-25.79265	0.00205683
3170	-21.26579	0.001695837
3171	-16.36739	0.001305214
3172	-24.0851	0.001920662
3173	-29.11324	0.00232163
3174	-35.25613	0.002811493
3175	-49.46487	0.003944567
3176	-42.90312	0.003421301
3177	-55.24506	0.004405508
3178	-111.71394	0.008908608
3179	-75.52285	0.006022556
3180	-125.00241	0.009968295
3181	-115.60081	0.009218565
3182	-129.44672	0.010322705
3183	-258.0292	0.020576491
3184	-434.32493	0.034635162
3185	-1149.98559	0.09170539
3186	-740.68943	0.059066142
3187	-829.73085	0.066166734
3188	-817.82545	0.065217341
3189	-507.83356	0.040497094
3190	-326.68662	0.026051565
3191	-356.04166	0.028392477
3192	-261.62708	0.020863404
3193	-300.97067	0.024000851
3194	-147.63944	0.01177348
3195	-135.43036	0.01079987
3196	-188.35739	0.015020525
3197	-815.7227	0.065049657
3198	-1499.54818	0.119581194
3199	-1403.03085	0.111884438
3200	-1005.01492	0.080144731
3201	-766.16358	0.061097574
3202	-1105.89687	0.088189543
3203	-1129.17389	0.090045765
3204	-1004.84683	0.080131327
3205	-903.15095	0.072021607
3206	-887.7804	0.070795885
3207	-719.69495	0.057391942
3208	-759.34534	0.060553854
3209	-518.76864	0.04136911
3210	-862.6956	0.068795502
3211	-1119.96105	0.089311088
3212	-1404.93301	0.112036126
3213	-1262.79946	0.100701712
3214	-995.32719	0.079372184
3215	-757.30447	0.060391106
3216	-703.29818	0.056084384
3217	-834.90355	0.066579231
3218	-1411.96354	0.112596774
3219	-1745.22959	0.139173013
3220	-1126.49316	0.08983199
3221	-1182.623	0.094308054
3222	-1908.33409	0.152179752
3223	-1900.54553	0.151558655
3224	-1525.55312	0.121654954
3225	-1395.56079	0.111288739
3226	-1275.68103	0.101728949
3227	-1357.86573	0.108282754
3228	-1186.20606	0.094593785
3229	-1711.61016	0.136492039
3230	-1677.21216	0.133748976
3231	-1367.24679	0.109030844
3232	-1461.61717	0.116556393
3233	-1522.05846	0.121376273
3234	-1209.48308	0.096450007
3235	-1184.55753	0.094462323
3236	-1705.08975	0.13597207
3237	-1791.75711	0.142883342
3238	-1644.42733	0.131134556
3239	-1197.48044	0.095492859
3240	-1641.96487	0.130938188
3241	-2360.5569	0.188242178
3242	-2337.37413	0.186393471
3243	-2242.57033	0.17883336
3244	-2676.00749	0.213397726
3245	-2925.79404	0.233316909
3246	-2615.26538	0.208553859
3247	-1862.08672	0.148491764
3248	-2010.04466	0.160290642
3249	-2277.27201	0.181600639
3250	-2624.05364	0.209254677
3251	-3041.78706	0.242566752
3252	-3073.65175	0.245107795
3253	-2375.54694	0.189437555
3254	-1872.16367	0.149295349
3255	-1847.86914	0.147357986
3256	-1879.00544	0.149840945
3257	-1773.75601	0.141447848
3258	-1741.03605	0.1388386
3259	-1527.51417	0.121811338
3260	-1333.66571	0.106352927
3261	-1863.77061	0.148626045
3262	-2719.65967	0.216878762
3263	-2412.95015	0.192420267
3264	-2580.40146	0.205773641
3265	-2687.07543	0.214280338
3266	-2916.92921	0.232609985
3267	-3143.35619	0.250666363
3268	-3081.57603	0.245739715
3269	-2974.43614	0.237195864
3270	-3404.31078	0.271476139
3271	-2904.91175	0.231651655
3272	-2429.70078	0.193756043
3273	-2740.40351	0.218532976
3274	-3141.27411	0.250500328
3275	-2424.11533	0.193310632
3276	-1528.01558	0.121851322
3277	-2677.90666	0.213549175
3278	-2537.24471	0.202332114
3279	-2760.40115	0.220127683
3280	-3150.10956	0.251204909
3281	-2034.12092	0.162210599
3282	-2534.75872	0.20213387
3283	-2740.31498	0.218525915
3284	-2850.23882	0.227291773
3285	-3032.52404	0.241828074
3286	-2460.14418	0.196183746
3287	-2036.96376	0.162437301
3288	-2296.97182	0.183171596
3289	-1977.42194	0.15768915
3290	-1536.21403	0.122505106
3291	-1730.66998	0.13801196
3292	-2327.86931	0.185635511
3293	-2328.53881	0.185688901
3294	-2548.637	0.20324059
3295	-2770.33653	0.220919979
3296	-3034.18141	0.241960241
3297	-2920.70103	0.232910768
3298	-3256.99283	0.259728296
3299	-2961.96745	0.236201551
3300	-2760.46303	0.220132618
3301	-2094.44716	0.167021305
3302	-2216.89273	0.176785704
3303	-2242.62636	0.178837828
3304	-2443.44945	0.194852428
3305	-2273.9366	0.181334657
3306	-2581.02663	0.205823496
3307	-3001.49382	0.239353574
3308	-3529.06255	0.281424446
3309	-3532.61025	0.281707357
3310	-3711.13548	0.295943818
3311	-3258.97754	0.259886566
3312	-3290.04598	0.262364114
3313	-2377.79126	0.189616528
3314	-1763.42543	0.140624038
3315	-1632.3892	0.130174577
3316	-2151.26405	0.171552157
3317	-2168.21228	0.172903691
3318	-1970.86032	0.157165895
3319	-2199.55216	0.175402884
